Dates,Emerging Market Stocks,Foreign Developed Stocks,US Stocks - Growth (Large Cap),US Stocks - Growth (Small Cap),US Stocks - Value (Large Cap),US Stocks - Momentum,US Stocks - Size (Large Cap),US Stocks - Size (Small Cap),US Government Bonds - Long Term,US Government Bonds - Short Term,Municipal Bonds,TIPS,US Corporate Bonds - High Yield,US Corporate Bonds - Investment Grade,Emerging Market Bonds - USD,Global Aggregate Bonds ex-US,Gold
09/05/2018,0.001601416,0.003114594,0.010261334,0.005889648,0.009237295,0.013139479,0.009707689,0.005385294,-0.00226772,9.11E-05,-0.000591677,-0.00062544,0.001639853,-0.000174584,-0.001766698,0.000367115,-0.001584786
10/05/2018,0.021151525,0.007094677,0.009596509,0.006410312,0.009062275,0.006892565,0.00937216,0.005356966,0.002075121,9.03E-05,0.002170767,0.001966488,0.002924059,0.00506614,0.012668694,-0.00018349,0.005555556
11/05/2018,-0.002261621,0.001981619,0.001665814,0.002657935,0.002873653,0.0007207,0.002441515,0.001943277,9.87E-05,9.11E-05,-0.000493225,0,-0.000349799,0.001738267,0.004231556,0,-0.001578532
12/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/05/2018,0.001046191,0.001758485,0.000679523,-0.004051681,0.001522434,0.000180257,0.00111805,-0.003816268,-0.002169281,-9.11E-05,0.000296456,-0.002498411,0.000233281,-0.001821967,-0.00174032,-0.001466505,-0.003162055
15/05/2018,-0.020216111,-0.008336161,-0.009667697,-0.00085365,-0.004113376,-0.006389928,-0.006859521,0.000188447,-0.00553387,0.000181395,-0.002757353,-0.003220453,-0.0048983,-0.007561793,-0.006882242,-0.002020039,-0.01665345
16/05/2018,0.015118976,0.003097371,0.004352734,0.010807226,0.004938384,0.004166709,0.004256625,0.010423006,-0.002087318,-9.03E-05,0.000394997,-0.001435617,0.00128906,-0.00131398,0.00212544,0,-0.000806452
17/05/2018,-0.013492763,0.001323118,-0.002229817,0.003381427,0.000982441,-0.002525439,-0.000839726,0.004598341,-0.000597159,0.000226514,-0.000592261,-0.00188728,0.000585182,-0.001929272,-0.00396481,-0.000919136,-0.000807103
18/05/2018,-0.007636722,-0.003524714,-0.000496178,0.002478161,-0.004908656,-0.001628093,-0.002481306,0.001299298,0.003886132,4.51E-05,0.000395075,0.002700965,-0.001052712,0.004129932,-0.001110954,0.000551313,0.001615509
19/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/05/2018,0.004294971,0.006409744,0.007512416,0.004004608,0.007444719,0.009872197,0.007341831,0.006609951,0.000694511,-9.02E-05,-0.000987297,0.000359274,0.001405095,0.00061222,0.000185272,0.000368466,0.000806452
22/05/2018,0.003564101,-0.000658799,-0.004190127,-0.009946567,-0.001513623,-0.003945523,-0.002867642,-0.007241617,-0.000396959,0,0.001185927,-0.000448499,0.000702106,-0.001049343,0.003891663,-0.000736661,-0.000805802
23/05/2018,-0.000177493,-0.009448484,0.006929134,0.001690742,-0.001694597,0.004232058,0.003115348,0.001297986,0.004564892,0.000362691,0.002171624,0.002873871,0.000817914,0.004289744,0.006183626,0.00202562,0.000806452
24/05/2018,-0.00497227,-0.003327608,-0.000491391,0.001191792,-0.003572657,-0.000538685,-0.001911078,0.000370518,0.002568235,0,0.001378948,0.001163967,0.000583747,0.002789376,0.003026965,0,0.008058018
25/05/2018,0.003391413,-0.005563994,-0.000553086,-0.000694422,-0.004661298,-0.00287032,-0.002513349,-0.001789495,0.003940414,0.000271502,0.002163934,0.001430865,-0.001633538,0.002955382,0.002469334,0.000735713,-0.002398082
26/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/05/2018,-0.022238768,-0.020142774,-0.008058902,-0.000744444,-0.014769321,-0.012685896,-0.011558018,-0.001360665,0.010794892,0.000271428,0.002944448,0.00589539,-0.004207943,0.005286963,-0.002736824,-0.002203832,0
30/05/2018,0.00927936,0.014389297,0.010355929,0.015147868,0.015722106,0.013578002,0.013190449,0.01584991,-0.004271589,-0.000181181,-0.002348643,-0.001864657,0.003051518,-0.003879511,-0.000274323,0.001656102,0.000801282
31/05/2018,0.001082693,-0.005404499,-0.004726102,-0.007436498,-0.008638808,-0.00997946,-0.00646946,-0.007983931,-0.00048778,9.10E-05,0.001177086,0.000622713,-0.000936072,-0.000432991,-0.004117632,-0.000183895,-0.002401922
01/06/2018,0.01098396,0.007471566,0.013320978,0.009315842,0.007352694,0.015891922,0.010530995,0.006573402,-0.003684058,-1.75E-05,-0.001517216,-0.001460467,0.002277005,-0.00191593,-0.003568652,-0.000236238,-0.004012841
02/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/2018,0.010510153,0.004495182,0.007180282,0.003369847,0.001892554,0.007150559,0.004415052,0.005310181,-0.003531845,9.10E-05,-0.000196248,-0.00205382,0.002112586,-0.002262758,-0.000370359,0.000367944,-0.001611604
05/06/2018,-0.007228048,-0.001119171,0.002840726,0.007933447,-0.000899911,0.004703988,0.001385962,0.006192518,0.002559318,0,-0.000196287,0.002236808,0.001171486,0.000698025,0.001574748,-0.000367808,0.004035513
06/06/2018,0.014382299,0.008510046,0.007229356,0.008305266,0.009273003,0.009629712,0.007988144,0.007240741,-0.00402626,0,0,-0.002142635,0.0024567,-0.003660922,-0.002219483,-0.004783268,0
07/06/2018,-0.014353327,-0.005773192,-0.004905213,-0.010056932,0.004102834,-0.00866256,-0.000470759,-0.00545123,0.004240094,9.02E-05,0.001376146,0.003042108,0.000350174,0.003324323,-0.002780802,0.000184856,0
08/06/2018,-0.000887465,0.001785936,0.003006484,0.005708431,0.003553297,0.003354229,0.003140321,0.003011663,-0.001374503,9.10E-05,-0.000588166,-0.001694644,-0.000582879,-0.001656654,0.000929705,-0.000184822,0.001607717
09/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2018,-0.001065904,0.00646691,0.001078394,0.003511776,0.001947425,-0.000880002,0.001291227,0.00150131,-0.000983689,9.02E-05,0,0,0.001867491,-0.000960464,-0.001950121,-0.000184856,0.000802568
12/06/2018,-0.001779989,-0.006202745,0.003532859,0.008963392,-0.001059709,0.002817825,0.001680368,0.004557319,-0.000590281,0,-0.000590381,-0.00080442,0.00081574,8.71E-05,-0.004186836,0.001109341,-0.003207698
13/06/2018,-0.007129473,0.000444783,-0.003043338,-0.001947823,-0.004776273,-0.000263326,-0.003979474,-0.003939937,-0.001181902,0,-0.001375876,-0.000625846,0.000349318,-0.000961303,-0.003176862,0.001108112,0.003218021
14/06/2018,-0.006642357,-0.002450049,0.005624785,0.007568483,-0.000266164,0.004215145,0.002898519,0.005333475,0.003155467,0.00018197,0.001969315,0.002594904,0.002909428,0.004549601,-0.001218025,0.003136176,0.002405774
15/06/2018,-0.006688386,-0.006924136,-0.001427593,0.000755837,-0.000711228,-0.00279885,-0.000859204,0.000298435,0.000785744,9.01E-05,0.000196171,0.000357169,-0.000579768,-0.001393644,0.002064219,0.002205163,-0.0168
16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2018,-0.013645449,-0.006972414,-0.001131793,0.004626693,-0.003558037,0.001052927,-0.002384539,0.004707396,0.000490945,0,0.000196132,0.000802629,-0.000116128,-0.001046576,-0.005338055,-0.0001835,-0.002441009
19/06/2018,-0.0117716,-0.010872644,-0.005249854,-0.001315945,-0.002231952,-0.006570369,-0.003800356,5.95E-05,0.002601499,0.000181086,0.001572486,0.001605112,-0.001393702,0.000523836,-0.000282309,0.003670664,-0.002446982
20/06/2018,0.004705761,0.00206103,0.003419101,0.008610614,-8.93E-05,0.005467163,0.001809175,0.008065873,-0.003181938,-9.01E-05,-0.001570017,-0.002759422,0.001046735,-0.005584814,0.002165925,0.000182862,-0.004088307
21/06/2018,-0.013674806,-0.006855968,-0.006934393,-0.01208259,-0.005547558,-0.009209172,-0.006242554,-0.009354641,0.002651746,0.000362139,0.001374524,0.001785272,-0.002091282,-0.000790219,0.00366538,0.000365657,-0.002463054
22/06/2018,0.00968558,0.010589492,-0.001564244,-0.007697061,0.004948405,-0.007258209,0.001777776,-0.003325865,0.000196261,0,-0.000979123,0.001425559,0.000116426,0.001229787,0.005617804,0.000182762,0.002469136
23/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2018,-0.012226408,-0.014061903,-0.017663215,-0.020842909,-0.008415943,-0.022470375,-0.013842316,-0.016326725,0.001371003,9.09E-05,0.000196017,0.000444889,-0.002328245,-0.000965141,-0.004562383,-0.001644555,-0.003284072
26/06/2018,-0.004570866,0.001168644,0.003500392,0.008164453,0.000391497,0.004653468,0.002199465,0.0058151,0.000488928,9.01E-05,0,0.001422327,-0.000116684,0.003336583,-0.001402866,0,-0.005766063
27/06/2018,-0.01951369,-0.009108115,-0.011592437,-0.020246704,-0.00408787,-0.013934156,-0.008299752,-0.016020003,0.003811902,9.09E-05,0.000981757,0.00328581,-0.002100015,0.003413147,-0.001967109,0.002013323,-0.005799503
28/06/2018,0.007413407,0.00353571,0.007943949,0.005215614,0.004104649,0.011268142,0.006065146,0.003060327,-0.000973667,-9.09E-05,-0.00117658,-0.001327248,-0.002806635,-0.001308106,0.001970986,-0.002191939,-0.0025
29/06/2018,0.017045523,0.007516048,0.00104504,0.000147024,0.000453779,0.001918449,0.002531321,-0.000671198,-0.000779947,0.000271874,0.001177966,0.0003541,-0.002344902,0.000523928,9.32E-05,0.00128144,0.004177109
30/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2018,-0.011808071,-0.010723928,0.005903846,0.009689859,-0.000907789,0.004284108,0.001162129,0.006899709,-0.000685692,1.33E-05,1.49E-05,0.000363051,0.000952356,0.000134151,-3.82E-05,0.001063425,-0.009983361
03/07/2018,0.000578186,0.002121599,-0.007581208,0.003030406,9.08E-05,-0.008169231,-0.004043162,0.003972863,0.002542688,9.09E-05,0.002358719,0.002133854,0.00011798,0.003676644,0.003198201,0.000182634,0.009243697
04/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2018,-0.002311406,0.006347964,0.010350544,0.012390082,0.005997852,0.006772267,0.008561292,0.011396709,9.72E-05,0.000180903,-0.001568159,0.001153211,0.003774362,0.003139668,0.00637545,0.001278207,0.003330558
06/07/2018,0.01312831,0.00677672,0.010303317,0.009417723,0.005871845,0.00909022,0.008329389,0.008451584,0.000878161,0,0.002355002,0.001418093,0.002584948,0.00139104,0.008570998,0,-0.001659751
07/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2018,0.016958299,0.009049376,0.009113611,0.00506744,0.009429574,0.01144005,0.008853601,0.006299927,-0.002533767,0,-0.001369904,-0.002035235,0.00152331,0.000694554,0.002770755,0.000731145,0.002493766
10/07/2018,-0.002623375,0.001151203,0.0027515,-0.005984178,0.003736847,0.002493537,0.003486582,-0.004547803,-0.000781601,0,0.000390874,-0.001507765,0.000117041,-0.001127752,0.001750385,-0.000546704,-0.001658375
11/07/2018,-0.018410263,-0.017459799,-0.004950998,-0.006067879,-0.008420566,-0.005241139,-0.006832114,-0.008484437,0.002052989,0.000181704,0.00176569,0.001065979,-0.001520815,0.001997825,-0.004138231,0.000729337,-0.011627907
12/07/2018,0.014161945,0.008417573,0.012286845,0.009014129,0.003754551,0.013931977,0.008569318,0.004846881,-0.000390305,9.00E-05,-0.000196874,-0.00079835,0.003163468,0.00216698,0.00193931,0.000728806,0.004201681
13/07/2018,-0.000377456,0.002781333,0.001481044,-0.001654465,0.000533817,-0.001497647,0.00085747,-0.002977615,0.001659762,0,0.000783935,0.001953018,0,0.000778353,0.005160565,0.000364137,-0.0041841
14/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2018,-0.00377431,0.000231135,-0.001952163,-0.006012794,0.000979404,0.000617652,-0.00062302,-0.003882362,-0.001657011,9.08E-05,-0.001956446,-0.002658477,-0.000701015,-0.001642266,-0.002566762,-0.000364005,0.000840336
17/07/2018,0.006631324,0.001157058,0.00627933,0.009002535,0.001333786,0.005377775,0.004286348,0.004437297,-0.000585686,0,0.000784856,-0.001332215,0.000350754,-0.00069257,-9.22E-05,0.000728275,-0.011754828
18/07/2018,-0.000941329,0.000461629,0.000825206,0.002218684,0.003463099,0.002542998,0.001823653,0.002805926,-0.000781372,9.08E-05,0.000979372,-0.001601245,0.000467507,-0.000173034,-0.000918987,-0.000181936,0
19/07/2018,-0.012058701,-0.00415439,-0.004236094,0.006500049,-0.003185916,-0.006821789,-0.003795406,0.007083936,0.002736942,0,0.001173354,0.001425359,-0.000467289,0.001559403,-0.000184076,0.001275455,-0.003398471
20/07/2018,0.013922578,0.006025083,6.08E-05,-0.003977883,-0.002307909,0.000879939,-0.000933298,-0.004078494,-0.00350932,9.08E-05,-0.001368545,-0.002402295,0.000467507,-0.002941156,-0.000920552,-0.001819043,0.006820119
21/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,-0.007335179,-0.00161198,0.001534427,0.001221842,0.002046552,0.001848228,0.001907043,0.00124611,-0.004891221,9.00E-05,-0.001173585,-0.004726845,-0.000350467,-0.003991489,-0.00128941,-0.00300664,-0.00508044
24/07/2018,0.014401411,0.006229323,0.00460002,-0.015908807,0.004528958,-0.000790283,0.004699599,-0.01067029,0.000687816,0,0.000195208,0.000537289,0.002102999,0.003136112,-0.00092259,0.000457382,0
25/07/2018,0.015691546,0.007567757,0.013327293,0.00748672,0.004685173,0.013359763,0.009161674,0.003655168,-0.000687344,9.08E-05,0,0.000179381,0.001865887,0.001302743,0.008954901,0,0.005957447
26/07/2018,-0.009747061,-0.004096716,-0.009559004,0.004828251,0.004575419,-0.003035748,-0.002949641,0.005373047,-0.001081678,0.000181572,-0.001369904,-0.000985277,0.000116401,0.000954132,0.000823994,-0.001460275,-0.007614213
27/07/2018,0.002971968,0.00251285,-0.010529503,-0.02341151,-0.001313809,-0.015051261,-0.006492862,-0.01864606,0.001574587,-9.08E-05,-0.000392736,0.001524254,-0.000349162,0.001299808,0.001736716,0.000731205,0
28/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2018,-0.002037174,-0.000683605,-0.012355909,-0.012348246,0.002192977,-0.017577965,-0.005762105,-0.006414406,-0.001277021,9.08E-05,0,-0.000537187,0.000349284,-0.00138454,-0.002829193,-0.000730671,-0.000852515
31/07/2018,0.003897089,0.000912097,0.006644934,0.013625719,0.002187558,0.003686199,0.005056513,0.010170866,0.001377357,8.99E-05,0.001374184,0.001522181,0.002094433,0.003119534,-0.001830447,0.001279609,0.001706485
01/08/2018,-0.006469935,-0.003417246,0.003330166,0.000963922,-0.005588742,0.002060519,-0.001238605,-0.000663231,-0.002359215,4.75E-05,-0.002164438,-0.00243407,0.000891686,-0.003519274,-0.004207508,-0.002559297,-0.00681431
02/08/2018,-0.012838076,-0.007546985,0.00811868,0.009289775,0.000790169,0.010370231,0.005076181,0.007299883,0.001184322,0.000180682,0.001574671,0.000540255,0.000582341,0.001217086,-0.00083197,-0.001282932,-0.006003431
03/08/2018,0.007350672,0.001382015,0.003292383,-0.006438235,0.006668855,0.000265386,0.004895858,-0.003473861,0.002562568,0.000181481,-0.000589806,0.001979294,0.000815552,0.00312663,0.002220618,0.001651122,0.004314064
04/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2018,-0.00654862,-0.004832021,0.004393021,0.008928148,0.002352943,0.00521925,0.003759913,0.005589073,0.000491517,-9.07E-05,0.000590154,0.000179632,0.001861531,0.000952305,-0.001661636,0.000733555,-0.005154639
07/08/2018,0.009228503,0.006243943,0.003034657,0.00328265,0.003391744,0.004751705,0.002789959,0.002391026,-0.002063486,9.07E-05,-0.001572195,-0.001346715,0.000464252,-0.003113919,-0.00147959,0.00036567,0.001727116
08/08/2018,-0.002052761,-0.000229701,0.000639501,-0.002750294,-0.001820008,0.001751811,-0.00053363,-0.00089474,0.000885997,-4.49E-05,0.000590735,8.96E-05,-0.000580178,-0.001561366,0,-0.000182768,0.002586207
09/08/2018,-0.002056983,-0.001839668,-0.000173788,0.003471367,-0.002865404,0.000174547,-0.001258444,0.002566371,0.002754777,0.000226405,0.001376325,0.002337168,-0.000697258,0.000781904,-0.003519922,0.001098486,-0.000859845
10/08/2018,-0.021172725,-0.018881077,-0.007150854,-0.000521244,-0.006094604,-0.004982323,-0.006796433,-0.002797742,0.004316951,0.000181416,0.00039243,0.003228182,-0.001743294,0.001649955,-0.011338918,0.00091468,-0.000860585
11/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/08/2018,-0.016461902,-0.004928412,-0.002050017,-0.006780131,-0.005956937,-0.004568383,-0.003767392,-0.005849789,-0.000293419,-9.07E-05,0.000392276,-0.000178829,-0.000698429,-0.000260306,-0.004418839,0,-0.013781223
14/08/2018,0.006421442,0.001416295,0.005868416,0.010120034,0.006961746,0.007060219,0.006444335,0.009906858,-0.000977079,0.000181399,-0.000392122,-0.001251462,0.001747559,0.001300501,0.006515869,0.000182434,0.000873362
15/08/2018,-0.027461008,-0.015310001,-0.007758276,-0.01422427,-0.006738744,-0.013232891,-0.007361658,-0.012544189,0.002445087,0,0.000786411,0.001968804,-0.00174451,0.002078463,-0.002063969,-0.000364802,-0.016579407
16/08/2018,0.006562391,0.006937186,0.005526366,0.008389275,0.011190275,0.007460183,0.008111384,0.009271941,-0.000292441,9.07E-05,0.000195055,-0.000625284,0.001281793,0.001296118,0.002068238,0.000547402,-0.000887311
17/08/2018,0.009680628,0.006650249,0.001811948,0.004373394,0.004967055,0.0007048,0.003333685,0.0042953,0.000390247,0.00018135,0.000391891,0.00044683,0.001163192,0.00086296,0.004034197,0,0.007992895
18/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/08/2018,0.003913393,0.004247519,0.001225168,0.002461303,0.004075033,0.00528599,0.002214964,0.002791438,0.003122027,8.98E-05,0.000391737,0.001965854,0.000465163,0.002587102,-0.001308208,0.000548776,0.005286344
21/08/2018,0.011887596,0.006578373,0.001922641,0.011851472,0.002331814,0.003241815,0.002171847,0.011491788,-0.001361399,9.07E-05,-0.000391584,-0.000624169,0.00151001,-0.002494336,0.002806816,0.000364535,0.003505697
22/08/2018,0.007126834,0.004901953,0.001687031,0.004479664,-0.00275675,0.004280071,-0.000304143,0.002459425,0.001850176,9.06E-05,0.000196797,0.002141749,0.000348184,-8.63E-05,0.004384889,-0.000182201,0.001746725
23/08/2018,-0.014535312,-0.007432336,-0.000522808,-0.000232349,-0.00259175,0.001217899,-0.0014452,-0.003037668,-9.73E-05,-9.06E-05,0.000194902,0.000801369,-0.000116021,0.00034525,-0.004923204,0.000548375,-0.008718396
24/08/2018,0.016690454,0.007487989,0.007904142,0.006737606,0.003984262,0.011118737,0.006284547,0.005449232,0.000292021,9.06E-05,-0.000194864,0.000978729,0.001739453,0.00198223,0.002613974,-0.001460418,0.016710642
25/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/08/2018,0.013551431,0.013705287,0.008416741,0.003969588,0.006642814,0.008161191,0.007532004,0.001456965,-0.002235648,0,0,-0.001511256,0.000347499,-0.001548202,0.00130358,-0.000913678,0.003460208
28/08/2018,-0.003013389,-0.002290692,0.001485128,0.001517076,-0.000599962,0.001277968,0.000563655,0.000931444,-0.002240657,9.06E-05,-0.00039166,-0.001958504,-0.000463171,-0.00379117,-0.001859911,0,-0.006896552
29/08/2018,0.004722651,0.005511923,0.008506632,0.004865838,0.002229943,0.008681481,0.005481451,0.002906982,-0.000292612,9.06E-05,-0.0003881,0,-0.000578701,-0.001037973,-0.00298096,-0.000547703,0.004340278
30/08/2018,-0.024064652,-0.008908388,-0.003057303,0.00045654,-0.005818296,-0.004893746,-0.004070107,-0.000811539,0.001855236,9.06E-05,0.000583305,0.000892233,-0.000810863,0.000952388,-0.005512924,0.000640175,-0.005185825
31/08/2018,0.00770617,-0.006222148,0.000739289,0.006027431,-0.001204985,0.002034518,3.76E-05,0.003829069,0.000195193,9.06E-05,-0.00019494,-0.001158587,0.001275019,-0.001470513,-0.003100887,0.000457214,-0.00086881
01/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/2018,-0.020263491,-0.009972064,-0.001192932,-0.001997378,-0.001120351,0.003300173,-0.001387374,-0.004450286,-0.002282934,0.000118862,-0.001168014,-0.001376957,-0.002067939,-0.001839137,-0.00305784,0.00028793,-0.004347826
05/09/2018,-0.013854592,-0.007496676,-0.008519381,-0.006139293,0.004399637,-0.017120894,-0.002815626,-0.002670694,-9.78E-05,9.06E-05,0,-0.000985626,-0.001048627,-0.000609451,0.000664611,-0.000274459,0.002620087
06/09/2018,0.00059363,-0.003540715,-0.003667275,-0.008373798,-0.00283464,0.000600798,-0.002936877,-0.006752311,0.002055288,9.06E-05,-0.000589338,0.000896856,0.000816218,0.002787433,0.004458702,0.000915673,0.00261324
07/09/2018,-0.005141739,-0.008051995,-0.002011392,0.00078437,-0.002153079,-0.002915377,-0.002416835,-0.000527593,-0.004493218,9.06E-05,-0.002362461,-0.002868617,-0.001048872,-0.004169299,-0.002644326,-0.000366269,-0.004344049
08/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/2018,-0.010136086,0.005491704,0.001843169,0.004057889,0.002071489,0.003526094,0.001892717,0.001231539,0.000588302,9.06E-05,0.000197649,0.00026976,0.001983697,0.003314495,-0.001894133,0.000184038,0
11/09/2018,0.002610618,0.001424352,0.005924271,0.002020539,0.000689069,0.005313936,0.003778283,0.001639712,-0.003628274,0,-0.00019761,-0.002067602,0.000233102,-0.002260201,-0.001897165,-0.000732671,0.001745201
12/09/2018,0.004406465,0.004268671,-0.000801426,-0.002841568,0.001291191,0.001364012,0.000112947,-0.002397111,0.001180833,9.06E-05,0,0.00090082,0.002328348,0.002004008,0.003231762,0.000366604,0.006968641
13/09/2018,0.01216256,0.006374947,0.008239605,4.58E-05,0.002665547,0.005703971,0.005682885,0.000234286,-9.82E-05,-9.05E-05,0.000395297,-0.001440014,0.001858458,0.002086778,0.009759459,-0.000913664,-0.003460208
14/09/2018,-0.000591057,0.002112638,-0.000454319,0.005009487,0.001286097,0.001693234,0.000523626,0.004219039,-0.001867896,9.06E-05,-0.00118356,-0.001802043,0.00092777,-0.001214638,0.001126024,-0.000366805,-0.005208333
15/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2018,-0.007491146,0.000936228,-0.009879085,-0.016919602,8.55E-05,-0.012000532,-0.005647815,-0.010619906,0.000196854,0.000181098,0.000197805,0.000180015,-0.00069505,-0.000608286,-0.003093361,0.000366939,0.003490401
